MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
49:1f:eb:cd:ba:d4,-64,92288,2026-04-07 23:17:02.104000,2026-04-07 23:17:02.314772,2026-04-07 23:17:02.136232,True,32.231
1d:37:3c:38:64:c2,-74,92488,2026-04-07 23:17:02.304000,2026-04-07 23:17:02.515270,2026-04-07 23:17:02.336730,True,32.729
0b:63:1b:da:3e:3b,-85,92538,2026-04-07 23:17:02.354000,2026-04-07 23:17:02.664719,2026-04-07 23:17:02.486179,True,132.178
f5:05:dc:56:a4:77,-74,92638,2026-04-07 23:17:02.454000,2026-04-07 23:17:02.665728,2026-04-07 23:17:02.486179,True,32.178
1d:a8:40:2d:17:f8,-82,92688,2026-04-07 23:17:02.504000,2026-04-07 23:17:02.815381,2026-04-07 23:17:02.635834,True,131.833
49:1f:eb:cd:ba:d4,-68,92788,2026-04-07 23:17:02.604000,2026-04-07 23:17:02.815381,2026-04-07 23:17:02.636841,True,32.84
1d:a8:40:2d:17:f8,-82,93288,2026-04-07 23:17:03.104000,2026-04-07 23:17:03.315809,2026-04-07 23:17:03.136259,True,32.258
f5:05:dc:56:a4:77,-83,93438,2026-04-07 23:17:03.254000,2026-04-07 23:17:03.465417,2026-04-07 23:17:03.286264,True,32.263
49:1f:eb:cd:ba:d4,-79,93738,2026-04-07 23:17:03.554000,2026-04-07 23:17:03.765223,2026-04-07 23:17:03.586683,True,32.682
57:14:14:81:01:ce,-66,93938,2026-04-07 23:17:03.754000,2026-04-07 23:17:03.965541,2026-04-07 23:17:03.785980,True,31.979
f5:05:dc:56:a4:77,-73,93988,2026-04-07 23:17:03.804000,2026-04-07 23:17:04.364763,2026-04-07 23:17:04.186223,True,382.222
81:fc:c7:5b:0c:d4,-48,94338,2026-04-07 23:17:04.154000,2026-04-07 23:17:04.365769,2026-04-07 23:17:04.187229,True,33.228
49:1f:eb:cd:ba:d4,-65,94688,2026-04-07 23:17:04.504000,2026-04-07 23:17:04.715129,2026-04-07 23:17:04.536589,True,32.588
1d:a8:40:2d:17:f8,-82,94923,2026-04-07 23:17:04.739000,2026-04-07 23:17:04.949780,2026-04-07 23:17:04.771240,True,32.239
57:14:14:81:01:ce,-75,94923,2026-04-07 23:17:04.739000,2026-04-07 23:17:05.114727,2026-04-07 23:17:04.936187,True,197.186
f5:05:dc:56:a4:77,-81,95088,2026-04-07 23:17:04.904000,2026-04-07 23:17:05.115739,2026-04-07 23:17:04.936187,True,32.186
49:1f:eb:cd:ba:d4,-67,95188,2026-04-07 23:17:05.004000,2026-04-07 23:17:05.564657,2026-04-07 23:17:05.386117,True,382.116
1d:a8:40:2d:17:f8,-83,95538,2026-04-07 23:17:05.354000,2026-04-07 23:17:05.565665,2026-04-07 23:17:05.386117,True,32.116
f5:05:dc:56:a4:77,-74,95638,2026-04-07 23:17:05.454000,2026-04-07 23:17:06.164698,2026-04-07 23:17:05.986158,True,532.157
49:1f:eb:cd:ba:d4,-79,96138,2026-04-07 23:17:05.954000,2026-04-07 23:17:06.166203,2026-04-07 23:17:05.986158,True,32.157
81:fc:c7:5b:0c:d4,-69,96338,2026-04-07 23:17:06.155000,2026-04-07 23:17:06.364813,2026-04-07 23:17:06.186273,True,31.272
1d:37:3c:38:64:c2,-72,96488,2026-04-07 23:17:06.304000,2026-04-07 23:17:06.514633,2026-04-07 23:17:06.336093,True,32.092
f5:05:dc:56:a4:77,-78,96738,2026-04-07 23:17:06.555000,2026-04-07 23:17:06.765147,2026-04-07 23:17:06.586607,True,31.606
57:14:14:81:01:ce,-67,96939,2026-04-07 23:17:06.755000,2026-04-07 23:17:06.965670,2026-04-07 23:17:06.786101,True,31.1
f5:05:dc:56:a4:77,-71,97289,2026-04-07 23:17:07.105000,2026-04-07 23:17:07.314664,2026-04-07 23:17:07.136124,True,31.123
49:1f:eb:cd:ba:d4,-68,97589,2026-04-07 23:17:07.405000,2026-04-07 23:17:07.615029,2026-04-07 23:17:07.436489,True,31.488
57:14:14:81:01:ce,-75,97939,2026-04-07 23:17:07.755000,2026-04-07 23:17:07.964837,2026-04-07 23:17:07.786297,True,31.296
81:fc:c7:5b:0c:d4,-52,98339,2026-04-07 23:17:08.155000,2026-04-07 23:17:08.365464,2026-04-07 23:17:08.186924,True,31.923
f5:05:dc:56:a4:77,-83,98382,2026-04-07 23:17:08.198000,2026-04-07 23:17:08.515102,2026-04-07 23:17:08.335554,True,137.554
1d:a8:40:2d:17:f8,-83,98382,2026-04-07 23:17:08.198000,2026-04-07 23:17:08.516119,2026-04-07 23:17:08.336562,True,138.561
1d:37:3c:38:64:c2,-73,98489,2026-04-07 23:17:08.305000,2026-04-07 23:17:08.516119,2026-04-07 23:17:08.337579,True,32.578
49:1f:eb:cd:ba:d4,-80,98539,2026-04-07 23:17:08.355000,2026-04-07 23:17:08.964750,2026-04-07 23:17:08.786210,True,431.209
f5:05:dc:56:a4:77,-73,98939,2026-04-07 23:17:08.755000,2026-04-07 23:17:08.965773,2026-04-07 23:17:08.787233,True,32.233
49:1f:eb:cd:ba:d4,-64,99489,2026-04-07 23:17:09.305000,2026-04-07 23:17:09.515432,2026-04-07 23:17:09.335881,True,30.88
57:14:14:81:01:ce,-66,99939,2026-04-07 23:17:09.755000,2026-04-07 23:17:09.965282,2026-04-07 23:17:09.786742,True,31.741
49:1f:eb:cd:ba:d4,-68,99989,2026-04-07 23:17:09.805000,2026-04-07 23:17:10.365272,2026-04-07 23:17:10.186732,True,381.731
1d:a8:40:2d:17:f8,-81,100039,2026-04-07 23:17:09.855000,2026-04-07 23:17:10.366330,2026-04-07 23:17:10.187790,True,332.789
81:fc:c7:5b:0c:d4,-75,100339,2026-04-07 23:17:10.155000,2026-04-07 23:17:10.367350,2026-04-07 23:17:10.187790,True,32.789
f5:05:dc:56:a4:77,-74,100589,2026-04-07 23:17:10.405000,2026-04-07 23:17:10.615745,2026-04-07 23:17:10.436206,True,31.205
1d:a8:40:2d:17:f8,-83,100639,2026-04-07 23:17:10.455000,2026-04-07 23:17:10.960658,2026-04-07 23:17:10.781102,True,326.101
57:14:14:81:01:ce,-75,100934,2026-04-07 23:17:10.750000,2026-04-07 23:17:10.961685,2026-04-07 23:17:10.782118,True,32.117
49:1f:eb:cd:ba:d4,-79,100934,2026-04-07 23:17:10.750000,2026-04-07 23:17:11.714996,2026-04-07 23:17:11.536456,True,786.455
f5:05:dc:56:a4:77,-80,101689,2026-04-07 23:17:11.505000,2026-04-07 23:17:11.716067,2026-04-07 23:17:11.536456,True,31.455
49:1f:eb:cd:ba:d4,-65,101889,2026-04-07 23:17:11.705000,2026-04-07 23:17:11.915599,2026-04-07 23:17:11.736053,True,31.052
57:14:14:81:01:ce,-80,101939,2026-04-07 23:17:11.755000,2026-04-07 23:17:12.265341,2026-04-07 23:17:12.085798,True,330.797
f5:05:dc:56:a4:77,-75,102239,2026-04-07 23:17:12.055000,2026-04-07 23:17:12.266342,2026-04-07 23:17:12.086801,True,31.8
1d:a8:40:2d:17:f8,-81,102289,2026-04-07 23:17:12.105000,2026-04-07 23:17:12.415765,2026-04-07 23:17:12.236219,True,131.218
81:fc:c7:5b:0c:d4,-70,102339,2026-04-07 23:17:12.155000,2026-04-07 23:17:12.415765,2026-04-07 23:17:12.237225,True,82.224
49:1f:eb:cd:ba:d4,-68,102389,2026-04-07 23:17:12.205000,2026-04-07 23:17:12.416788,2026-04-07 23:17:12.237225,True,32.224
1d:a8:40:2d:17:f8,-79,102889,2026-04-07 23:17:12.705000,2026-04-07 23:17:12.914956,2026-04-07 23:17:12.736416,True,31.415
57:14:14:81:01:ce,-66,102939,2026-04-07 23:17:12.755000,2026-04-07 23:17:13.354984,2026-04-07 23:17:13.176444,True,421.443
f5:05:dc:56:a4:77,-80,103328,2026-04-07 23:17:13.144000,2026-04-07 23:17:13.355997,2026-04-07 23:17:13.177457,True,33.456
49:1f:eb:cd:ba:d4,-77,103328,2026-04-07 23:17:13.144000,2026-04-07 23:17:13.915312,2026-04-07 23:17:13.735772,True,591.771
f5:05:dc:56:a4:77,-75,103889,2026-04-07 23:17:13.705000,2026-04-07 23:17:13.916312,2026-04-07 23:17:13.736772,True,31.771
57:14:14:81:01:ce,-75,103939,2026-04-07 23:17:13.755000,2026-04-07 23:17:14.314993,2026-04-07 23:17:14.136453,True,381.452
49:1f:eb:cd:ba:d4,-63,104289,2026-04-07 23:17:14.105000,2026-04-07 23:17:14.316181,2026-04-07 23:17:14.136453,True,31.452
1d:a8:40:2d:17:f8,-86,104539,2026-04-07 23:17:14.355000,2026-04-07 23:17:14.565201,2026-04-07 23:17:14.386661,True,31.66
49:1f:eb:cd:ba:d4,-69,104773,2026-04-07 23:17:14.589000,2026-04-07 23:17:14.799753,2026-04-07 23:17:14.621213,True,32.212
0b:63:1b:da:3e:3b,-75,104773,2026-04-07 23:17:14.589000,2026-04-07 23:17:15.015535,2026-04-07 23:17:14.835986,True,246.985
f5:05:dc:56:a4:77,-81,104989,2026-04-07 23:17:14.805000,2026-04-07 23:17:15.015535,2026-04-07 23:17:14.836995,True,31.995
0b:63:1b:da:3e:3b,-76,105089,2026-04-07 23:17:14.905000,2026-04-07 23:17:15.566051,2026-04-07 23:17:15.386565,True,481.564
f5:05:dc:56:a4:77,-75,105539,2026-04-07 23:17:15.355000,2026-04-07 23:17:15.567073,2026-04-07 23:17:15.387511,True,32.51
49:1f:eb:cd:ba:d4,-78,105731,2026-04-07 23:17:15.547000,2026-04-07 23:17:15.758073,2026-04-07 23:17:15.579533,True,32.532
1d:a8:40:2d:17:f8,-81,105731,2026-04-07 23:17:15.547000,2026-04-07 23:17:15.965229,2026-04-07 23:17:15.786689,True,239.688
57:14:14:81:01:ce,-67,105939,2026-04-07 23:17:15.755000,2026-04-07 23:17:15.966231,2026-04-07 23:17:15.786689,True,31.688
49:1f:eb:cd:ba:d4,-64,106239,2026-04-07 23:17:16.055000,2026-04-07 23:17:16.265219,2026-04-07 23:17:16.086679,True,31.678
50:03:85:be:7b:d6,-75,106589,2026-04-07 23:17:16.405000,2026-04-07 23:17:16.615387,2026-04-07 23:17:16.435823,True,30.822
f5:05:dc:56:a4:77,-80,106929,2026-04-07 23:17:16.745000,2026-04-07 23:17:16.955440,2026-04-07 23:17:16.775842,True,30.841
57:14:14:81:01:ce,-74,106929,2026-04-07 23:17:16.745000,2026-04-07 23:17:17.115510,2026-04-07 23:17:16.935969,True,190.969
0b:63:1b:da:3e:3b,-83,107089,2026-04-07 23:17:16.905000,2026-04-07 23:17:17.115510,2026-04-07 23:17:16.936970,True,31.969
49:1f:eb:cd:ba:d4,-70,107185,2026-04-07 23:17:17.001000,2026-04-07 23:17:17.415622,2026-04-07 23:17:17.236075,True,235.074
f5:05:dc:56:a4:77,-74,107185,2026-04-07 23:17:17.001000,2026-04-07 23:17:17.415622,2026-04-07 23:17:17.237082,True,236.081
1d:a8:40:2d:17:f8,-85,107389,2026-04-07 23:17:17.205000,2026-04-07 23:17:17.416639,2026-04-07 23:17:17.237082,True,32.081
f5:05:dc:56:a4:77,-75,107489,2026-04-07 23:17:17.305000,2026-04-07 23:17:18.165274,2026-04-07 23:17:17.985727,True,680.726
49:1f:eb:cd:ba:d4,-78,108139,2026-04-07 23:17:17.955000,2026-04-07 23:17:18.165274,2026-04-07 23:17:17.986734,True,31.733
f5:05:dc:56:a4:77,-82,108289,2026-04-07 23:17:18.105000,2026-04-07 23:17:18.314984,2026-04-07 23:17:18.136444,True,31.443
50:03:85:be:7b:d6,-79,108589,2026-04-07 23:17:18.405000,2026-04-07 23:17:18.615830,2026-04-07 23:17:18.436246,True,31.245
f5:05:dc:56:a4:77,-74,108839,2026-04-07 23:17:18.655000,2026-04-07 23:17:18.865174,2026-04-07 23:17:18.686634,True,31.633
57:14:14:81:01:ce,-66,108939,2026-04-07 23:17:18.755000,2026-04-07 23:17:19.065126,2026-04-07 23:17:18.886586,True,131.585
1d:a8:40:2d:17:f8,-85,109039,2026-04-07 23:17:18.855000,2026-04-07 23:17:19.066134,2026-04-07 23:17:18.887594,True,32.593
49:1f:eb:cd:ba:d4,-70,109589,2026-04-07 23:17:19.405000,2026-04-07 23:17:19.614847,2026-04-07 23:17:19.436307,True,31.306
1d:a8:40:2d:17:f8,-83,109639,2026-04-07 23:17:19.455000,2026-04-07 23:17:19.954192,2026-04-07 23:17:19.774645,True,319.644
57:14:14:81:01:ce,-74,109927,2026-04-07 23:17:19.743000,2026-04-07 23:17:19.954192,2026-04-07 23:17:19.775652,True,32.651
f5:05:dc:56:a4:77,-84,109927,2026-04-07 23:17:19.743000,2026-04-07 23:17:20.266199,2026-04-07 23:17:20.086634,True,343.633
1d:a8:40:2d:17:f8,-84,110239,2026-04-07 23:17:20.055000,2026-04-07 23:17:20.266199,2026-04-07 23:17:20.087659,True,32.659
f5:05:dc:56:a4:77,-75,110489,2026-04-07 23:17:20.305000,2026-04-07 23:17:20.515068,2026-04-07 23:17:20.336528,True,31.527
49:1f:eb:cd:ba:d4,-80,110539,2026-04-07 23:17:20.355000,2026-04-07 23:17:21.514947,2026-04-07 23:17:21.336407,True,981.406
49:1f:eb:cd:ba:d4,-65,111489,2026-04-07 23:17:21.305000,2026-04-07 23:17:21.516118,2026-04-07 23:17:21.337578,True,32.577
f5:05:dc:56:a4:77,-80,111589,2026-04-07 23:17:21.405000,2026-04-07 23:17:21.915125,2026-04-07 23:17:21.736585,True,331.584
1d:a8:40:2d:17:f8,-83,111889,2026-04-07 23:17:21.705000,2026-04-07 23:17:21.916125,2026-04-07 23:17:21.736585,True,31.584
57:14:14:81:01:ce,-66,111939,2026-04-07 23:17:21.755000,2026-04-07 23:17:22.165735,2026-04-07 23:17:21.986191,True,231.19
49:1f:eb:cd:ba:d4,-67,111989,2026-04-07 23:17:21.805000,2026-04-07 23:17:22.165735,2026-04-07 23:17:21.987195,True,182.194
f5:05:dc:56:a4:77,-73,112139,2026-04-07 23:17:21.955000,2026-04-07 23:17:22.166821,2026-04-07 23:17:21.987195,True,32.194
81:fc:c7:5b:0c:d4,-70,112389,2026-04-07 23:17:22.205000,2026-04-07 23:17:22.415155,2026-04-07 23:17:22.236615,True,31.614
1d:a8:40:2d:17:f8,-86,112489,2026-04-07 23:17:22.305000,2026-04-07 23:17:22.615738,2026-04-07 23:17:22.436194,True,131.193
50:03:85:be:7b:d6,-74,112589,2026-04-07 23:17:22.405000,2026-04-07 23:17:22.615738,2026-04-07 23:17:22.437198,True,32.197
49:1f:eb:cd:ba:d4,-78,112932,2026-04-07 23:17:22.748000,2026-04-07 23:17:22.958972,2026-04-07 23:17:22.780432,True,32.431
57:14:14:81:01:ce,-76,112932,2026-04-07 23:17:22.748000,2026-04-07 23:17:23.115515,2026-04-07 23:17:22.935946,True,187.945
1d:a8:40:2d:17:f8,-79,113089,2026-04-07 23:17:22.905000,2026-04-07 23:17:23.116525,2026-04-07 23:17:22.936975,True,31.974
f5:05:dc:56:a4:77,-74,113789,2026-04-07 23:17:23.605000,2026-04-07 23:17:23.815759,2026-04-07 23:17:23.636211,True,31.21
49:1f:eb:cd:ba:d4,-64,113889,2026-04-07 23:17:23.705000,2026-04-07 23:17:24.164907,2026-04-07 23:17:23.986367,True,281.366
1d:a8:40:2d:17:f8,-83,114139,2026-04-07 23:17:23.955000,2026-04-07 23:17:24.165909,2026-04-07 23:17:23.986367,True,31.366
1d:37:3c:38:64:c2,-72,114539,2026-04-07 23:17:24.355000,2026-04-07 23:17:24.565066,2026-04-07 23:17:24.386526,True,31.525
50:03:85:be:7b:d6,-84,114589,2026-04-07 23:17:24.405000,2026-04-07 23:17:24.915268,2026-04-07 23:17:24.736728,True,331.727
f5:05:dc:56:a4:77,-83,114889,2026-04-07 23:17:24.705000,2026-04-07 23:17:24.916272,2026-04-07 23:17:24.736728,True,31.727
57:14:14:81:01:ce,-67,114939,2026-04-07 23:17:24.755000,2026-04-07 23:17:25.365911,2026-04-07 23:17:25.186362,True,431.361
49:1f:eb:cd:ba:d4,-79,115339,2026-04-07 23:17:25.155000,2026-04-07 23:17:25.366920,2026-04-07 23:17:25.187371,True,32.37
f5:05:dc:56:a4:77,-76,115439,2026-04-07 23:17:25.255000,2026-04-07 23:17:25.965821,2026-04-07 23:17:25.786273,True,531.272
57:14:14:81:01:ce,-75,115939,2026-04-07 23:17:25.755000,2026-04-07 23:17:25.965821,2026-04-07 23:17:25.787281,True,32.28
49:1f:eb:cd:ba:d4,-64,116289,2026-04-07 23:17:26.105000,2026-04-07 23:17:26.315517,2026-04-07 23:17:26.135973,True,30.972
1d:a8:40:2d:17:f8,-80,116389,2026-04-07 23:17:26.205000,2026-04-07 23:17:26.554023,2026-04-07 23:17:26.375483,True,170.482
1d:37:3c:38:64:c2,-82,116527,2026-04-07 23:17:26.344000,2026-04-07 23:17:26.555116,2026-04-07 23:17:26.375483,True,31.482
f5:05:dc:56:a4:77,-81,116528,2026-04-07 23:17:26.344000,2026-04-07 23:17:26.815750,2026-04-07 23:17:26.636449,True,292.448
49:1f:eb:cd:ba:d4,-68,116789,2026-04-07 23:17:26.605000,2026-04-07 23:17:26.816787,2026-04-07 23:17:26.637210,True,32.209
1d:a8:40:2d:17:f8,-82,116989,2026-04-07 23:17:26.805000,2026-04-07 23:17:27.015608,2026-04-07 23:17:26.836063,True,31.062
f5:05:dc:56:a4:77,-74,117089,2026-04-07 23:17:26.905000,2026-04-07 23:17:27.414951,2026-04-07 23:17:27.236411,True,331.41
f5:05:dc:56:a4:77,-73,117389,2026-04-07 23:17:27.205000,2026-04-07 23:17:27.415974,2026-04-07 23:17:27.237434,True,32.433
49:1f:eb:cd:ba:d4,-78,117739,2026-04-07 23:17:27.555000,2026-04-07 23:17:27.765221,2026-04-07 23:17:27.586681,True,31.681
57:14:14:81:01:ce,-67,117939,2026-04-07 23:17:27.755000,2026-04-07 23:17:27.965951,2026-04-07 23:17:27.786404,True,31.403
1d:a8:40:2d:17:f8,-85,118039,2026-04-07 23:17:27.855000,2026-04-07 23:17:28.215032,2026-04-07 23:17:28.036492,True,181.491
f5:05:dc:56:a4:77,-83,118189,2026-04-07 23:17:28.005000,2026-04-07 23:17:28.216041,2026-04-07 23:17:28.036492,True,31.491
81:fc:c7:5b:0c:d4,-68,118389,2026-04-07 23:17:28.205000,2026-04-07 23:17:28.415628,2026-04-07 23:17:28.236080,True,31.079
1d:37:3c:38:64:c2,-75,118539,2026-04-07 23:17:28.355000,2026-04-07 23:17:28.565723,2026-04-07 23:17:28.385980,True,30.979
1d:a8:40:2d:17:f8,-85,118639,2026-04-07 23:17:28.455000,2026-04-07 23:17:28.715359,2026-04-07 23:17:28.536819,True,81.818
49:1f:eb:cd:ba:d4,-64,118689,2026-04-07 23:17:28.505000,2026-04-07 23:17:28.716375,2026-04-07 23:17:28.537835,True,32.835
57:14:14:81:01:ce,-75,118939,2026-04-07 23:17:28.755000,2026-04-07 23:17:28.965370,2026-04-07 23:17:28.786830,True,31.829
f5:05:dc:56:a4:77,-76,119039,2026-04-07 23:17:28.855000,2026-04-07 23:17:29.215199,2026-04-07 23:17:29.036659,True,181.658
49:1f:eb:cd:ba:d4,-67,119189,2026-04-07 23:17:29.005000,2026-04-07 23:17:29.216326,2026-04-07 23:17:29.036659,True,31.658
1d:a8:40:2d:17:f8,-81,119689,2026-04-07 23:17:29.505000,2026-04-07 23:17:29.714977,2026-04-07 23:17:29.536437,True,31.436
f5:05:dc:56:a4:77,-82,119839,2026-04-07 23:17:29.655000,2026-04-07 23:17:29.865614,2026-04-07 23:17:29.686064,True,31.063
f5:05:dc:56:a4:77,-82,120127,2026-04-07 23:17:29.943000,2026-04-07 23:17:30.153592,2026-04-07 23:17:29.974042,True,31.041
49:1f:eb:cd:ba:d4,-77,120127,2026-04-07 23:17:29.943000,2026-04-07 23:17:30.315123,2026-04-07 23:17:30.136583,True,193.582
1d:a8:40:2d:17:f8,-82,120289,2026-04-07 23:17:30.105000,2026-04-07 23:17:30.316124,2026-04-07 23:17:30.136583,True,31.582
f5:05:dc:56:a4:77,-76,120387,2026-04-07 23:17:30.203000,2026-04-07 23:17:30.564934,2026-04-07 23:17:30.386394,True,183.393
81:fc:c7:5b:0c:d4,-53,120387,2026-04-07 23:17:30.203000,2026-04-07 23:17:30.565954,2026-04-07 23:17:30.387414,True,184.413
1d:37:3c:38:64:c2,-72,120539,2026-04-07 23:17:30.355000,2026-04-07 23:17:30.565954,2026-04-07 23:17:30.387414,True,32.413
57:14:14:81:01:ce,-66,120939,2026-04-07 23:17:30.755000,2026-04-07 23:17:30.965333,2026-04-07 23:17:30.786793,True,31.792
f5:05:dc:56:a4:77,-84,121489,2026-04-07 23:17:31.305000,2026-04-07 23:17:31.514957,2026-04-07 23:17:31.336417,True,31.416
49:1f:eb:cd:ba:d4,-68,121589,2026-04-07 23:17:31.405000,2026-04-07 23:17:31.949764,2026-04-07 23:17:31.771224,True,366.223
1d:a8:40:2d:17:f8,-84,121924,2026-04-07 23:17:31.740000,2026-04-07 23:17:31.950772,2026-04-07 23:17:31.772232,True,32.231
57:14:14:81:01:ce,-74,121924,2026-04-07 23:17:31.740000,2026-04-07 23:17:32.065499,2026-04-07 23:17:31.885953,True,145.952
f5:05:dc:56:a4:77,-74,122039,2026-04-07 23:17:31.855000,2026-04-07 23:17:32.066616,2026-04-07 23:17:31.886959,True,31.958
49:1f:eb:cd:ba:d4,-76,122533,2026-04-07 23:17:32.349000,2026-04-07 23:17:32.558913,2026-04-07 23:17:32.380373,True,31.372
1d:37:3c:38:64:c2,-82,122533,2026-04-07 23:17:32.349000,2026-04-07 23:17:33.065448,2026-04-07 23:17:32.886908,True,537.907
49:1f:eb:cd:ba:d4,-65,123039,2026-04-07 23:17:32.855000,2026-04-07 23:17:33.066461,2026-04-07 23:17:32.887921,True,32.92
f5:05:dc:56:a4:77,-82,123139,2026-04-07 23:17:32.955000,2026-04-07 23:17:33.615526,2026-04-07 23:17:33.435981,True,480.98
1d:a8:40:2d:17:f8,-83,123589,2026-04-07 23:17:33.405000,2026-04-07 23:17:33.616702,2026-04-07 23:17:33.436986,True,31.985
f5:05:dc:56:a4:77,-73,123689,2026-04-07 23:17:33.505000,2026-04-07 23:17:33.965821,2026-04-07 23:17:33.786205,True,281.204
57:14:14:81:01:ce,-66,123939,2026-04-07 23:17:33.755000,2026-04-07 23:17:33.965821,2026-04-07 23:17:33.787281,True,32.28
1d:a8:40:2d:17:f8,-83,124189,2026-04-07 23:17:34.005000,2026-04-07 23:17:34.215737,2026-04-07 23:17:34.036188,True,31.188
1d:37:3c:38:64:c2,-71,124539,2026-04-07 23:17:34.355000,2026-04-07 23:17:34.565169,2026-04-07 23:17:34.386629,True,31.628
50:03:85:be:7b:d6,-80,124639,2026-04-07 23:17:34.455000,2026-04-07 23:17:34.815215,2026-04-07 23:17:34.636675,True,181.675
f5:05:dc:56:a4:77,-81,124789,2026-04-07 23:17:34.605000,2026-04-07 23:17:34.816365,2026-04-07 23:17:34.636675,True,31.675
57:14:14:81:01:ce,-74,124929,2026-04-07 23:17:34.745000,2026-04-07 23:17:34.954790,2026-04-07 23:17:34.776250,True,31.25
49:1f:eb:cd:ba:d4,-77,124929,2026-04-07 23:17:34.745000,2026-04-07 23:17:35.366328,2026-04-07 23:17:35.186588,True,441.587
f5:05:dc:56:a4:77,-76,125339,2026-04-07 23:17:35.155000,2026-04-07 23:17:35.366328,2026-04-07 23:17:35.187788,True,32.787
49:1f:eb:cd:ba:d4,-65,125439,2026-04-07 23:17:35.255000,2026-04-07 23:17:35.865039,2026-04-07 23:17:35.686499,True,431.499
1d:a8:40:2d:17:f8,-81,125839,2026-04-07 23:17:35.655000,2026-04-07 23:17:35.866043,2026-04-07 23:17:35.686499,True,31.499
49:1f:eb:cd:ba:d4,-69,126389,2026-04-07 23:17:36.205000,2026-04-07 23:17:36.414945,2026-04-07 23:17:36.236405,True,31.404
1d:a8:40:2d:17:f8,-80,126439,2026-04-07 23:17:36.255000,2026-04-07 23:17:36.715090,2026-04-07 23:17:36.536550,True,281.549
f5:05:dc:56:a4:77,-76,126689,2026-04-07 23:17:36.505000,2026-04-07 23:17:36.716114,2026-04-07 23:17:36.537574,True,32.573
57:14:14:81:01:ce,-66,126939,2026-04-07 23:17:36.755000,2026-04-07 23:17:36.965259,2026-04-07 23:17:36.786719,True,31.718
f5:05:dc:56:a4:77,-73,126989,2026-04-07 23:17:36.805000,2026-04-07 23:17:37.365262,2026-04-07 23:17:37.186722,True,381.721
1d:a8:40:2d:17:f8,-82,127039,2026-04-07 23:17:36.855000,2026-04-07 23:17:37.366266,2026-04-07 23:17:37.186722,True,331.721
49:1f:eb:cd:ba:d4,-76,127339,2026-04-07 23:17:37.155000,2026-04-07 23:17:37.366266,2026-04-07 23:17:37.187726,True,32.725
f5:05:dc:56:a4:77,-80,127789,2026-04-07 23:17:37.605000,2026-04-07 23:17:37.815969,2026-04-07 23:17:37.636401,True,31.4
57:14:14:81:01:ce,-74,127939,2026-04-07 23:17:37.755000,2026-04-07 23:17:37.965045,2026-04-07 23:17:37.786505,True,31.504
f5:05:dc:56:a4:77,-83,128089,2026-04-07 23:17:37.905000,2026-04-07 23:17:38.115729,2026-04-07 23:17:37.936182,True,31.181
49:1f:eb:cd:ba:d4,-65,128289,2026-04-07 23:17:38.105000,2026-04-07 23:17:38.314940,2026-04-07 23:17:38.136400,True,31.399
f5:05:dc:56:a4:77,-73,128339,2026-04-07 23:17:38.155000,2026-04-07 23:17:38.465948,2026-04-07 23:17:38.286400,True,131.399
81:fc:c7:5b:0c:d4,-73,128439,2026-04-07 23:17:38.255000,2026-04-07 23:17:38.465948,2026-04-07 23:17:38.287408,True,32.408
50:03:85:be:7b:d6,-73,128639,2026-04-07 23:17:38.455000,2026-04-07 23:17:38.665375,2026-04-07 23:17:38.486835,True,31.834
49:1f:eb:cd:ba:d4,-68,128789,2026-04-07 23:17:38.605000,2026-04-07 23:17:38.816204,2026-04-07 23:17:38.636659,True,31.658
49:1f:eb:cd:ba:d4,-76,129735,2026-04-07 23:17:39.551000,2026-04-07 23:17:39.760898,2026-04-07 23:17:39.582358,True,31.358
f5:05:dc:56:a4:77,-84,129735,2026-04-07 23:17:39.551000,2026-04-07 23:17:39.965831,2026-04-07 23:17:39.787291,True,236.29
57:14:14:81:01:ce,-67,129939,2026-04-07 23:17:39.755000,2026-04-07 23:17:39.966881,2026-04-07 23:17:39.788341,True,33.34
49:1f:eb:cd:ba:d4,-65,130239,2026-04-07 23:17:40.055000,2026-04-07 23:17:40.265964,2026-04-07 23:17:40.086415,True,31.414
f5:05:dc:56:a4:77,-74,130289,2026-04-07 23:17:40.105000,2026-04-07 23:17:40.465122,2026-04-07 23:17:40.286582,True,181.581
81:fc:c7:5b:0c:d4,-52,130439,2026-04-07 23:17:40.255000,2026-04-07 23:17:40.466250,2026-04-07 23:17:40.287710,True,32.709
50:03:85:be:7b:d6,-78,130639,2026-04-07 23:17:40.455000,2026-04-07 23:17:40.665357,2026-04-07 23:17:40.486817,True,31.817
49:1f:eb:cd:ba:d4,-65,130689,2026-04-07 23:17:40.505000,2026-04-07 23:17:40.949982,2026-04-07 23:17:40.770436,True,265.435
1d:a8:40:2d:17:f8,-82,130923,2026-04-07 23:17:40.739000,2026-04-07 23:17:40.949982,2026-04-07 23:17:40.771442,True,32.441
57:14:14:81:01:ce,-73,130924,2026-04-07 23:17:40.740000,2026-04-07 23:17:41.215427,2026-04-07 23:17:41.036887,True,296.886
49:1f:eb:cd:ba:d4,-68,131189,2026-04-07 23:17:41.005000,2026-04-07 23:17:41.216460,2026-04-07 23:17:41.036887,True,31.886
