MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
1d:a8:40:2d:17:f8,-85,1462828,2026-04-02 21:05:04.986000,2026-04-02 21:05:04.712056,2026-04-02 21:05:04.985189,True,-0.811
8a:65:86:81:98:c2,-76,1462928,2026-04-02 21:05:05.086000,2026-04-02 21:05:04.784361,2026-04-02 21:05:05.056570,True,-29.431
14:2f:87:97:74:4d,-63,1462978,2026-04-02 21:05:05.136000,2026-04-02 21:05:04.837012,2026-04-02 21:05:05.110146,True,-25.855
a3:d1:a4:c7:93:6a,-76,1463078,2026-04-02 21:05:05.236000,2026-04-02 21:05:04.934406,2026-04-02 21:05:05.207540,True,-28.461
49:1f:eb:cd:ba:d4,-83,1463128,2026-04-02 21:05:05.286000,2026-04-02 21:05:04.992862,2026-04-02 21:05:05.264909,True,-21.091
94:30:d7:50:bb:55,-71,1463228,2026-04-02 21:05:05.386000,2026-04-02 21:05:05.085087,2026-04-02 21:05:05.357214,True,-28.786
a3:d1:a4:c7:93:6a,-76,1463278,2026-04-02 21:05:05.436000,2026-04-02 21:05:05.133976,2026-04-02 21:05:05.407109,True,-28.891
1d:a8:40:2d:17:f8,-84,1463428,2026-04-02 21:05:05.586000,2026-04-02 21:05:05.284356,2026-04-02 21:05:05.557489,True,-28.511
14:2f:87:97:74:4d,-69,1463528,2026-04-02 21:05:05.686000,2026-04-02 21:05:05.384620,2026-04-02 21:05:05.656528,True,-29.472
57:14:14:81:01:ce,-81,1463728,2026-04-02 21:05:05.886000,2026-04-02 21:05:05.584348,2026-04-02 21:05:05.857481,True,-28.519
94:30:d7:50:bb:55,-74,1463778,2026-04-02 21:05:05.936000,2026-04-02 21:05:05.636119,2026-04-02 21:05:05.908229,True,-27.771
14:2f:87:97:74:4d,-68,1463816,2026-04-02 21:05:05.974000,2026-04-02 21:05:05.683162,2026-04-02 21:05:05.956295,True,-17.705
a3:d1:a4:c7:93:6a,-78,1463816,2026-04-02 21:05:05.974000,2026-04-02 21:05:05.684285,2026-04-02 21:05:05.957418,True,-16.582
7f:28:6f:d2:c4:d6,-66,1463878,2026-04-02 21:05:06.036000,2026-04-02 21:05:05.733867,2026-04-02 21:05:06.007000,True,-29.0
a3:d1:a4:c7:93:6a,-76,1464028,2026-04-02 21:05:06.186000,2026-04-02 21:05:05.885212,2026-04-02 21:05:06.157629,True,-28.371
49:1f:eb:cd:ba:d4,-64,1464078,2026-04-02 21:05:06.236000,2026-04-02 21:05:05.937501,2026-04-02 21:05:06.206551,True,-29.45
94:05:fb:36:56:9c,-85,1464319,2026-04-02 21:05:06.478000,2026-04-02 21:05:06.176592,2026-04-02 21:05:06.448721,True,-29.279
94:30:d7:50:bb:55,-67,1464320,2026-04-02 21:05:06.478000,2026-04-02 21:05:06.231783,2026-04-02 21:05:06.503845,True,25.845
14:2f:87:97:74:4d,-69,1464378,2026-04-02 21:05:06.536000,2026-04-02 21:05:06.277840,2026-04-02 21:05:06.550973,True,14.973
49:1f:eb:cd:ba:d4,-65,1464566,2026-04-02 21:05:06.724000,2026-04-02 21:05:06.423277,2026-04-02 21:05:06.695107,True,-28.893
a3:d1:a4:c7:93:6a,-75,1464566,2026-04-02 21:05:06.724000,2026-04-02 21:05:06.466400,2026-04-02 21:05:06.739533,True,15.533
a3:d1:a4:c7:93:6a,-77,1464756,2026-04-02 21:05:06.914000,2026-04-02 21:05:06.611959,2026-04-02 21:05:06.885092,True,-28.908
e1:15:43:45:9f:c3,-62,1464756,2026-04-02 21:05:06.914000,2026-04-02 21:05:06.655959,2026-04-02 21:05:06.927732,True,13.731
0b:c7:bf:45:07:42,-62,1464778,2026-04-02 21:05:06.936000,2026-04-02 21:05:06.656966,2026-04-02 21:05:06.930099,True,-5.901
94:30:d7:50:bb:55,-70,1464878,2026-04-02 21:05:07.036000,2026-04-02 21:05:06.734154,2026-04-02 21:05:07.007288,True,-28.713
8a:65:86:81:98:c2,-79,1464906,2026-04-02 21:05:07.064000,2026-04-02 21:05:06.779669,2026-04-02 21:05:07.052803,True,-11.198
14:2f:87:97:74:4d,-63,1464906,2026-04-02 21:05:07.064000,2026-04-02 21:05:06.780774,2026-04-02 21:05:07.053907,True,-10.093
86:52:29:bc:d7:7e,-84,1464928,2026-04-02 21:05:07.086000,2026-04-02 21:05:06.827129,2026-04-02 21:05:07.099734,True,13.734
1d:a8:40:2d:17:f8,-83,1465074,2026-04-02 21:05:07.232000,2026-04-02 21:05:06.931104,2026-04-02 21:05:07.203238,True,-28.762
75:0b:81:7f:75:ec,-88,1465074,2026-04-02 21:05:07.232000,2026-04-02 21:05:06.985534,2026-04-02 21:05:07.257537,True,25.537
a3:d1:a4:c7:93:6a,-77,1465328,2026-04-02 21:05:07.486000,2026-04-02 21:05:07.184596,2026-04-02 21:05:07.456367,True,-29.634
14:2f:87:97:74:4d,-68,1465478,2026-04-02 21:05:07.636000,2026-04-02 21:05:07.334495,2026-04-02 21:05:07.607122,True,-28.878
49:1f:eb:cd:ba:d4,-83,1465528,2026-04-02 21:05:07.686000,2026-04-02 21:05:07.392377,2026-04-02 21:05:07.664382,True,-21.619
0f:38:f3:82:78:c3,-48,1465578,2026-04-02 21:05:07.736000,2026-04-02 21:05:07.438899,2026-04-02 21:05:07.710948,True,-25.052
1d:a8:40:2d:17:f8,-84,1465676,2026-04-02 21:05:07.834000,2026-04-02 21:05:07.532556,2026-04-02 21:05:07.805689,True,-28.311
a3:d1:a4:c7:93:6a,-79,1465676,2026-04-02 21:05:07.834000,2026-04-02 21:05:07.579630,2026-04-02 21:05:07.852763,True,18.763
94:30:d7:50:bb:55,-67,1465957,2026-04-02 21:05:08.116000,2026-04-02 21:05:07.814406,2026-04-02 21:05:08.086222,True,-29.778
a3:d1:a4:c7:93:6a,-80,1465958,2026-04-02 21:05:08.116000,2026-04-02 21:05:07.864687,2026-04-02 21:05:08.136765,True,20.764
14:2f:87:97:74:4d,-68,1466028,2026-04-02 21:05:08.186000,2026-04-02 21:05:07.910890,2026-04-02 21:05:08.182513,True,-3.487
94:30:d7:50:bb:55,-70,1466228,2026-04-02 21:05:08.386000,2026-04-02 21:05:08.083895,2026-04-02 21:05:08.357028,True,-28.972
a3:d1:a4:c7:93:6a,-79,1466278,2026-04-02 21:05:08.436000,2026-04-02 21:05:08.134023,2026-04-02 21:05:08.407156,True,-28.844
49:1f:eb:cd:ba:d4,-64,1466478,2026-04-02 21:05:08.636000,2026-04-02 21:05:08.335250,2026-04-02 21:05:08.607193,True,-28.808
14:2f:87:97:74:4d,-63,1466567,2026-04-02 21:05:08.725000,2026-04-02 21:05:08.423914,2026-04-02 21:05:08.696006,True,-28.994
a3:d1:a4:c7:93:6a,-78,1466567,2026-04-02 21:05:08.725000,2026-04-02 21:05:08.476086,2026-04-02 21:05:08.748188,True,23.187
a3:d1:a4:c7:93:6a,-78,1466712,2026-04-02 21:05:08.870000,2026-04-02 21:05:08.568983,2026-04-02 21:05:08.841115,True,-28.885
57:14:14:81:01:ce,-82,1466712,2026-04-02 21:05:08.870000,2026-04-02 21:05:08.615594,2026-04-02 21:05:08.888727,True,18.727
e1:15:43:45:9f:c3,-68,1466778,2026-04-02 21:05:08.936000,2026-04-02 21:05:08.669605,2026-04-02 21:05:08.935796,True,-0.204
a3:d1:a4:c7:93:6a,-73,1466828,2026-04-02 21:05:08.986000,2026-04-02 21:05:08.709336,2026-04-02 21:05:08.982470,True,-3.531
a3:d1:a4:c7:93:6a,-78,1466878,2026-04-02 21:05:09.036000,2026-04-02 21:05:08.756160,2026-04-02 21:05:09.029294,True,-6.707
49:1f:eb:cd:ba:d4,-65,1466976,2026-04-02 21:05:09.134000,2026-04-02 21:05:08.833261,2026-04-02 21:05:09.104889,True,-29.111
a3:d1:a4:c7:93:6a,-74,1466976,2026-04-02 21:05:09.134000,2026-04-02 21:05:08.881839,2026-04-02 21:05:09.153888,True,19.888
a3:d1:a4:c7:93:6a,-79,1467028,2026-04-02 21:05:09.187000,2026-04-02 21:05:08.929063,2026-04-02 21:05:09.200760,True,13.76
14:2f:87:97:74:4d,-69,1467127,2026-04-02 21:05:09.285000,2026-04-02 21:05:08.984411,2026-04-02 21:05:09.256353,True,-28.647
a3:d1:a4:c7:93:6a,-74,1467127,2026-04-02 21:05:09.285000,2026-04-02 21:05:09.038712,2026-04-02 21:05:09.310827,True,25.827
a3:d1:a4:c7:93:6a,-81,1467178,2026-04-02 21:05:09.336000,2026-04-02 21:05:09.038712,2026-04-02 21:05:09.311845,True,-24.155
a3:d1:a4:c7:93:6a,-74,1467278,2026-04-02 21:05:09.436000,2026-04-02 21:05:09.134787,2026-04-02 21:05:09.406307,True,-29.693
a3:d1:a4:c7:93:6a,-80,1467315,2026-04-02 21:05:09.473000,2026-04-02 21:05:09.179021,2026-04-02 21:05:09.451085,True,-21.916
94:30:d7:50:bb:55,-67,1467315,2026-04-02 21:05:09.473000,2026-04-02 21:05:09.179021,2026-04-02 21:05:09.452154,True,-20.846
14:2f:87:97:74:4d,-68,1467428,2026-04-02 21:05:09.586000,2026-04-02 21:05:09.284319,2026-04-02 21:05:09.556223,True,-29.777
0f:38:f3:82:78:c3,-45,1467559,2026-04-02 21:05:09.717000,2026-04-02 21:05:09.416536,2026-04-02 21:05:09.688295,True,-28.705
a3:d1:a4:c7:93:6a,-75,1467559,2026-04-02 21:05:09.717000,2026-04-02 21:05:09.460350,2026-04-02 21:05:09.732113,True,15.113
a3:d1:a4:c7:93:6a,-80,1467778,2026-04-02 21:05:09.936000,2026-04-02 21:05:09.634444,2026-04-02 21:05:09.906075,True,-29.926
a3:d1:a4:c7:93:6a,-74,1467878,2026-04-02 21:05:10.036000,2026-04-02 21:05:09.735500,2026-04-02 21:05:10.007170,True,-28.83
49:1f:eb:cd:ba:d4,-79,1467908,2026-04-02 21:05:10.066000,2026-04-02 21:05:09.786539,2026-04-02 21:05:10.059672,True,-6.328
a3:d1:a4:c7:93:6a,-78,1467908,2026-04-02 21:05:10.066000,2026-04-02 21:05:09.787706,2026-04-02 21:05:10.060839,True,-5.161
1d:a8:40:2d:17:f8,-83,1467928,2026-04-02 21:05:10.086000,2026-04-02 21:05:09.788702,2026-04-02 21:05:10.060839,True,-25.161
14:2f:87:97:74:4d,-69,1467978,2026-04-02 21:05:10.136000,2026-04-02 21:05:09.835543,2026-04-02 21:05:10.108676,True,-27.324
a3:d1:a4:c7:93:6a,-75,1468328,2026-04-02 21:05:10.486000,2026-04-02 21:05:10.184534,2026-04-02 21:05:10.457667,True,-28.333
14:2f:87:97:74:4d,-64,1468528,2026-04-02 21:05:10.686000,2026-04-02 21:05:10.383974,2026-04-02 21:05:10.657107,True,-28.893
94:30:d7:50:bb:55,-73,1468728,2026-04-02 21:05:10.886000,2026-04-02 21:05:10.585096,2026-04-02 21:05:10.857178,True,-28.822
e1:15:43:45:9f:c3,-67,1468778,2026-04-02 21:05:10.936000,2026-04-02 21:05:10.636566,2026-04-02 21:05:10.908499,True,-27.501
49:1f:eb:cd:ba:d4,-63,1468878,2026-04-02 21:05:11.036000,2026-04-02 21:05:10.735558,2026-04-02 21:05:11.007639,True,-28.361
94:30:d7:50:bb:55,-67,1468978,2026-04-02 21:05:11.136000,2026-04-02 21:05:10.834860,2026-04-02 21:05:11.106638,True,-29.362
14:2f:87:97:74:4d,-68,1469078,2026-04-02 21:05:11.236000,2026-04-02 21:05:10.934699,2026-04-02 21:05:11.206789,True,-29.211
94:30:d7:50:bb:55,-67,1469278,2026-04-02 21:05:11.436000,2026-04-02 21:05:11.135126,2026-04-02 21:05:11.407126,True,-28.874
49:1f:eb:cd:ba:d4,-64,1469378,2026-04-02 21:05:11.536000,2026-04-02 21:05:11.234089,2026-04-02 21:05:11.507222,True,-28.778
a3:d1:a4:c7:93:6a,-78,1469428,2026-04-02 21:05:11.586000,2026-04-02 21:05:11.285333,2026-04-02 21:05:11.558466,True,-27.534
94:30:d7:50:bb:55,-69,1469528,2026-04-02 21:05:11.686000,2026-04-02 21:05:11.385859,2026-04-02 21:05:11.657345,True,-28.655
0f:38:f3:82:78:c3,-40,1469578,2026-04-02 21:05:11.736000,2026-04-02 21:05:11.443076,2026-04-02 21:05:11.715089,True,-20.911
14:2f:87:97:74:4d,-68,1469628,2026-04-02 21:05:11.786000,2026-04-02 21:05:11.487875,2026-04-02 21:05:11.761008,True,-24.992
57:14:14:81:01:ce,-82,1469728,2026-04-02 21:05:11.886000,2026-04-02 21:05:11.585178,2026-04-02 21:05:11.857043,True,-28.957
a3:d1:a4:c7:93:6a,-73,1469978,2026-04-02 21:05:12.136000,2026-04-02 21:05:11.834280,2026-04-02 21:05:12.107413,True,-28.587
94:30:d7:50:bb:55,-75,1470078,2026-04-02 21:05:12.236000,2026-04-02 21:05:11.935349,2026-04-02 21:05:12.207020,True,-28.98
a3:d1:a4:c7:93:6a,-78,1470162,2026-04-02 21:05:12.320000,2026-04-02 21:05:12.018782,2026-04-02 21:05:12.291915,True,-28.085
14:2f:87:97:74:4d,-64,1470163,2026-04-02 21:05:12.321000,2026-04-02 21:05:12.064085,2026-04-02 21:05:12.336143,True,15.142
49:1f:eb:cd:ba:d4,-80,1470328,2026-04-02 21:05:12.486000,2026-04-02 21:05:12.185207,2026-04-02 21:05:12.457040,True,-28.96
94:30:d7:50:bb:55,-68,1470628,2026-04-02 21:05:12.786000,2026-04-02 21:05:12.484099,2026-04-02 21:05:12.757232,True,-28.768
14:2f:87:97:74:4d,-68,1470728,2026-04-02 21:05:12.886000,2026-04-02 21:05:12.584425,2026-04-02 21:05:12.856203,True,-29.798
e1:15:43:45:9f:c3,-62,1470778,2026-04-02 21:05:12.936000,2026-04-02 21:05:12.642280,2026-04-02 21:05:12.914115,True,-21.885
14:2f:87:97:74:4d,-68,1471028,2026-04-02 21:05:13.186000,2026-04-02 21:05:12.885131,2026-04-02 21:05:13.157130,True,-28.87
94:30:d7:50:bb:55,-73,1471178,2026-04-02 21:05:13.336000,2026-04-02 21:05:13.034392,2026-04-02 21:05:13.307526,True,-28.475
49:1f:eb:cd:ba:d4,-64,1471278,2026-04-02 21:05:13.436000,2026-04-02 21:05:13.134777,2026-04-02 21:05:13.406753,True,-29.248
14:2f:87:97:74:4d,-67,1471278,2026-04-02 21:05:13.436000,2026-04-02 21:05:13.186865,2026-04-02 21:05:13.458648,True,22.648
a3:d1:a4:c7:93:6a,-73,1471478,2026-04-02 21:05:13.636000,2026-04-02 21:05:13.333986,2026-04-02 21:05:13.607120,True,-28.881
14:2f:87:97:74:4d,-66,1471578,2026-04-02 21:05:13.736000,2026-04-02 21:05:13.435343,2026-04-02 21:05:13.707475,True,-28.525
94:30:d7:50:bb:55,-73,1471728,2026-04-02 21:05:13.886000,2026-04-02 21:05:13.584485,2026-04-02 21:05:13.857618,True,-28.382
49:1f:eb:cd:ba:d4,-65,1471778,2026-04-02 21:05:13.936000,2026-04-02 21:05:13.639696,2026-04-02 21:05:13.911570,True,-24.431
7f:28:6f:d2:c4:d6,-72,1471928,2026-04-02 21:05:14.086000,2026-04-02 21:05:13.784548,2026-04-02 21:05:14.057682,True,-28.319
8a:65:86:81:98:c2,-76,1471978,2026-04-02 21:05:14.136000,2026-04-02 21:05:13.834655,2026-04-02 21:05:14.106773,True,-29.227
14:2f:87:97:74:4d,-63,1472128,2026-04-02 21:05:14.286000,2026-04-02 21:05:13.985135,2026-04-02 21:05:14.257148,True,-28.852
a3:d1:a4:c7:93:6a,-75,1472228,2026-04-02 21:05:14.386000,2026-04-02 21:05:14.084478,2026-04-02 21:05:14.357611,True,-28.389
94:30:d7:50:bb:55,-66,1472278,2026-04-02 21:05:14.436000,2026-04-02 21:05:14.136812,2026-04-02 21:05:14.409945,True,-26.055
a3:d1:a4:c7:93:6a,-78,1472578,2026-04-02 21:05:14.736000,2026-04-02 21:05:14.434614,2026-04-02 21:05:14.706600,True,-29.4
12:5f:7a:56:9d:c2,-75,1472655,2026-04-02 21:05:14.813000,2026-04-02 21:05:14.513473,2026-04-02 21:05:14.785606,True,-27.394
14:2f:87:97:74:4d,-68,1472656,2026-04-02 21:05:14.814000,2026-04-02 21:05:14.559360,2026-04-02 21:05:14.831332,True,17.332
49:1f:eb:cd:ba:d4,-76,1472728,2026-04-02 21:05:14.886000,2026-04-02 21:05:14.606601,2026-04-02 21:05:14.878593,True,-7.407
94:30:d7:50:bb:55,-73,1472828,2026-04-02 21:05:14.986000,2026-04-02 21:05:14.684767,2026-04-02 21:05:14.956544,True,-29.456
1d:a8:40:2d:17:f8,-85,1472878,2026-04-02 21:05:15.036000,2026-04-02 21:05:14.735317,2026-04-02 21:05:15.007013,True,-28.987
14:2f:87:97:74:4d,-66,1472928,2026-04-02 21:05:15.086000,2026-04-02 21:05:14.785050,2026-04-02 21:05:15.057135,True,-28.866
a3:d1:a4:c7:93:6a,-75,1472978,2026-04-02 21:05:15.136000,2026-04-02 21:05:14.839973,2026-04-02 21:05:15.113106,True,-22.894
14:2f:87:97:74:4d,-69,1473228,2026-04-02 21:05:15.386000,2026-04-02 21:05:15.085425,2026-04-02 21:05:15.357285,True,-28.715
f9:59:9f:de:eb:db,-83,1473326,2026-04-02 21:05:15.484000,2026-04-02 21:05:15.182835,2026-04-02 21:05:15.454948,True,-29.052
a3:d1:a4:c7:93:6a,-77,1473326,2026-04-02 21:05:15.484000,2026-04-02 21:05:15.231369,2026-04-02 21:05:15.503650,True,19.65
94:30:d7:50:bb:55,-75,1473378,2026-04-02 21:05:15.536000,2026-04-02 21:05:15.277552,2026-04-02 21:05:15.550179,True,14.179
0f:38:f3:82:78:c3,-46,1473578,2026-04-02 21:05:15.736000,2026-04-02 21:05:15.434540,2026-04-02 21:05:15.707674,True,-28.327
49:1f:eb:cd:ba:d4,-64,1473678,2026-04-02 21:05:15.836000,2026-04-02 21:05:15.535039,2026-04-02 21:05:15.806852,True,-29.148
a3:d1:a4:c7:93:6a,-75,1473728,2026-04-02 21:05:15.886000,2026-04-02 21:05:15.589162,2026-04-02 21:05:15.861289,True,-24.712
14:2f:87:97:74:4d,-64,1473778,2026-04-02 21:05:15.936000,2026-04-02 21:05:15.636614,2026-04-02 21:05:15.909748,True,-26.253
7f:28:6f:d2:c4:d6,-67,1473913,2026-04-02 21:05:16.071000,2026-04-02 21:05:15.769669,2026-04-02 21:05:16.042802,True,-28.198
a3:d1:a4:c7:93:6a,-84,1473913,2026-04-02 21:05:16.071000,2026-04-02 21:05:15.824344,2026-04-02 21:05:16.097477,True,26.477
94:30:d7:50:bb:55,-68,1473928,2026-04-02 21:05:16.086000,2026-04-02 21:05:15.825723,2026-04-02 21:05:16.098856,True,12.856
a3:d1:a4:c7:93:6a,-75,1474178,2026-04-02 21:05:16.336000,2026-04-02 21:05:16.033988,2026-04-02 21:05:16.307121,True,-28.879
a3:d1:a4:c7:93:6a,-78,1474228,2026-04-02 21:05:16.386000,2026-04-02 21:05:16.092531,2026-04-02 21:05:16.364582,True,-21.419
a3:d1:a4:c7:93:6a,-77,1474316,2026-04-02 21:05:16.474000,2026-04-02 21:05:16.172196,2026-04-02 21:05:16.445329,True,-28.671
14:2f:87:97:74:4d,-67,1474316,2026-04-02 21:05:16.474000,2026-04-02 21:05:16.215994,2026-04-02 21:05:16.489127,True,15.127
a3:d1:a4:c7:93:6a,-78,1474378,2026-04-02 21:05:16.536000,2026-04-02 21:05:16.265065,2026-04-02 21:05:16.537198,True,1.197
94:30:d7:50:bb:55,-72,1474478,2026-04-02 21:05:16.636000,2026-04-02 21:05:16.334410,2026-04-02 21:05:16.606342,True,-29.658
a3:d1:a4:c7:93:6a,-77,1474528,2026-04-02 21:05:16.686000,2026-04-02 21:05:16.390371,2026-04-02 21:05:16.663505,True,-22.496
a3:d1:a4:c7:93:6a,-76,1474628,2026-04-02 21:05:16.786000,2026-04-02 21:05:16.484334,2026-04-02 21:05:16.757467,True,-28.533
a3:d1:a4:c7:93:6a,-77,1474657,2026-04-02 21:05:16.815000,2026-04-02 21:05:16.530972,2026-04-02 21:05:16.804105,True,-10.895
12:5f:7a:56:9d:c2,-78,1474657,2026-04-02 21:05:16.815000,2026-04-02 21:05:16.532006,2026-04-02 21:05:16.805140,True,-9.861
a3:d1:a4:c7:93:6a,-77,1474778,2026-04-02 21:05:16.936000,2026-04-02 21:05:16.634185,2026-04-02 21:05:16.907319,True,-28.682
a3:d1:a4:c7:93:6a,-77,1474828,2026-04-02 21:05:16.986000,2026-04-02 21:05:16.688435,2026-04-02 21:05:16.960103,True,-25.898
14:2f:87:97:74:4d,-68,1474878,2026-04-02 21:05:17.036000,2026-04-02 21:05:16.736532,2026-04-02 21:05:17.008610,True,-27.39
a3:d1:a4:c7:93:6a,-77,1474928,2026-04-02 21:05:17.086000,2026-04-02 21:05:16.785205,2026-04-02 21:05:17.057160,True,-28.84
a3:d1:a4:c7:93:6a,-78,1474978,2026-04-02 21:05:17.136000,2026-04-02 21:05:16.848919,2026-04-02 21:05:17.116230,True,-19.771
94:30:d7:50:bb:55,-73,1475028,2026-04-02 21:05:17.186000,2026-04-02 21:05:16.889803,2026-04-02 21:05:17.161905,True,-24.095
49:1f:eb:cd:ba:d4,-73,1475117,2026-04-02 21:05:17.275000,2026-04-02 21:05:16.973119,2026-04-02 21:05:17.246253,True,-28.748
1d:a8:40:2d:17:f8,-84,1475117,2026-04-02 21:05:17.275000,2026-04-02 21:05:17.030820,2026-04-02 21:05:17.302943,True,27.943
a3:d1:a4:c7:93:6a,-79,1475128,2026-04-02 21:05:17.286000,2026-04-02 21:05:17.031874,2026-04-02 21:05:17.303953,True,17.953
14:2f:87:97:74:4d,-68,1475178,2026-04-02 21:05:17.336000,2026-04-02 21:05:17.077351,2026-04-02 21:05:17.349373,True,13.373
a3:d1:a4:c7:93:6a,-75,1475228,2026-04-02 21:05:17.386000,2026-04-02 21:05:17.124732,2026-04-02 21:05:17.396764,True,10.764
a3:d1:a4:c7:93:6a,-78,1475278,2026-04-02 21:05:17.436000,2026-04-02 21:05:17.171237,2026-04-02 21:05:17.444370,True,8.37
a3:d1:a4:c7:93:6a,-77,1475428,2026-04-02 21:05:17.586000,2026-04-02 21:05:17.284217,2026-04-02 21:05:17.557350,True,-28.65
a3:d1:a4:c7:93:6a,-76,1475528,2026-04-02 21:05:17.686000,2026-04-02 21:05:17.384601,2026-04-02 21:05:17.657734,True,-28.266
a3:d1:a4:c7:93:6a,-77,1475565,2026-04-02 21:05:17.723000,2026-04-02 21:05:17.436629,2026-04-02 21:05:17.709763,True,-13.238
94:30:d7:50:bb:55,-68,1475565,2026-04-02 21:05:17.723000,2026-04-02 21:05:17.437669,2026-04-02 21:05:17.710803,True,-12.198
14:2f:87:97:74:4d,-64,1475708,2026-04-02 21:05:17.866000,2026-04-02 21:05:17.565284,2026-04-02 21:05:17.836977,True,-29.023
57:14:14:81:01:ce,-78,1475708,2026-04-02 21:05:17.866000,2026-04-02 21:05:17.611043,2026-04-02 21:05:17.883172,True,17.171
a3:d1:a4:c7:93:6a,-77,1475728,2026-04-02 21:05:17.886000,2026-04-02 21:05:17.612043,2026-04-02 21:05:17.885176,True,-0.824
a3:d1:a4:c7:93:6a,-73,1475828,2026-04-02 21:05:17.986000,2026-04-02 21:05:17.684111,2026-04-02 21:05:17.957244,True,-28.756
a3:d1:a4:c7:93:6a,-78,1475878,2026-04-02 21:05:18.036000,2026-04-02 21:05:17.736078,2026-04-02 21:05:18.008104,True,-27.896
7f:28:6f:d2:c4:d6,-73,1475928,2026-04-02 21:05:18.086000,2026-04-02 21:05:17.784800,2026-04-02 21:05:18.056880,True,-29.121
14:2f:87:97:74:4d,-76,1475978,2026-04-02 21:05:18.136000,2026-04-02 21:05:17.835344,2026-04-02 21:05:18.107343,True,-28.657
a3:d1:a4:c7:93:6a,-77,1476028,2026-04-02 21:05:18.186000,2026-04-02 21:05:17.889596,2026-04-02 21:05:18.162729,True,-23.271
49:1f:eb:cd:ba:d4,-64,1476078,2026-04-02 21:05:18.236000,2026-04-02 21:05:17.936952,2026-04-02 21:05:18.210085,True,-25.915
a3:d1:a4:c7:93:6a,-75,1476110,2026-04-02 21:05:18.268000,2026-04-02 21:05:17.984011,2026-04-02 21:05:18.257144,True,-10.856
8a:65:86:81:98:c2,-77,1476110,2026-04-02 21:05:18.268000,2026-04-02 21:05:17.985113,2026-04-02 21:05:18.258246,True,-9.754
94:30:d7:50:bb:55,-72,1476128,2026-04-02 21:05:18.286000,2026-04-02 21:05:18.031505,2026-04-02 21:05:18.304638,True,18.638
14:2f:87:97:74:4d,-67,1476278,2026-04-02 21:05:18.436000,2026-04-02 21:05:18.135643,2026-04-02 21:05:18.407644,True,-28.356
a3:d1:a4:c7:93:6a,-77,1476478,2026-04-02 21:05:18.636000,2026-04-02 21:05:18.335322,2026-04-02 21:05:18.607150,True,-28.851
94:30:d7:50:bb:55,-73,1476678,2026-04-02 21:05:18.836000,2026-04-02 21:05:18.535257,2026-04-02 21:05:18.807148,True,-28.852
1d:a8:40:2d:17:f8,-86,1476778,2026-04-02 21:05:18.936000,2026-04-02 21:05:18.634930,2026-04-02 21:05:18.907014,True,-28.986
14:2f:87:97:74:4d,-68,1476828,2026-04-02 21:05:18.986000,2026-04-02 21:05:18.686772,2026-04-02 21:05:18.959906,True,-26.095
94:30:d7:50:bb:55,-72,1476978,2026-04-02 21:05:19.136000,2026-04-02 21:05:18.834007,2026-04-02 21:05:19.107141,True,-28.86
49:1f:eb:cd:ba:d4,-65,1477028,2026-04-02 21:05:19.186000,2026-04-02 21:05:18.890019,2026-04-02 21:05:19.161999,True,-24.001
14:2f:87:97:74:4d,-64,1477078,2026-04-02 21:05:19.236000,2026-04-02 21:05:18.937722,2026-04-02 21:05:19.210350,True,-25.651
a3:d1:a4:c7:93:6a,-76,1477226,2026-04-02 21:05:19.384000,2026-04-02 21:05:19.081839,2026-04-02 21:05:19.354972,True,-29.028
94:30:d7:50:bb:55,-68,1477226,2026-04-02 21:05:19.384000,2026-04-02 21:05:19.124581,2026-04-02 21:05:19.397715,True,13.714
1d:a8:40:2d:17:f8,-86,1477378,2026-04-02 21:05:19.536000,2026-04-02 21:05:19.235553,2026-04-02 21:05:19.507267,True,-28.733
94:30:d7:50:bb:55,-67,1477507,2026-04-02 21:05:19.665000,2026-04-02 21:05:19.363761,2026-04-02 21:05:19.636894,True,-28.106
49:1f:eb:cd:ba:d4,-75,1477508,2026-04-02 21:05:19.666000,2026-04-02 21:05:19.595172,2026-04-02 21:05:19.862073,True,196.073
14:2f:87:97:74:4d,-66,1477628,2026-04-02 21:05:19.786000,2026-04-02 21:05:19.596474,2026-04-02 21:05:19.868305,True,82.305
94:30:d7:50:bb:55,-70,1477778,2026-04-02 21:05:19.936000,2026-04-02 21:05:19.644145,2026-04-02 21:05:19.916279,True,-19.721
a3:d1:a4:c7:93:6a,-73,1477778,2026-04-02 21:05:19.936000,2026-04-02 21:05:19.645151,2026-04-02 21:05:19.917278,True,-18.722
7f:28:6f:d2:c4:d6,-71,1477928,2026-04-02 21:05:20.086000,2026-04-02 21:05:19.790109,2026-04-02 21:05:20.062242,True,-23.759
a3:d1:a4:c7:93:6a,-79,1477978,2026-04-02 21:05:20.136000,2026-04-02 21:05:19.845212,2026-04-02 21:05:20.117337,True,-18.663
14:2f:87:97:74:4d,-72,1478178,2026-04-02 21:05:20.336000,2026-04-02 21:05:20.034461,2026-04-02 21:05:20.307594,True,-28.406
94:30:d7:50:bb:55,-71,1478328,2026-04-02 21:05:20.486000,2026-04-02 21:05:20.184132,2026-04-02 21:05:20.457265,True,-28.735
49:1f:eb:cd:ba:d4,-63,1478478,2026-04-02 21:05:20.636000,2026-04-02 21:05:20.334526,2026-04-02 21:05:20.607659,True,-28.341
